DATE,IBMRET,MarketEXRET,RF
20130927,-1.719873284,-0.39,0
20130930,-0.926563103,-0.49,0
20131001,0.650129024,0.9,0
20131002,-0.758988326,-0.1,0
20131003,-0.592961503,-0.88,0
20131004,0.130622337,0.74,0
20131007,-1.128839054,-0.95,0
20131008,-1.791350396,-1.35,0
20131009,1.465426616,-0.05,0
20131010,1.920928716,2.23,0
20131011,0.755123082,0.71,0
20131014,0.436056271,0.44,0
20131015,-1.227890145,-0.73,0
20131016,1.127281265,1.37,0
20131017,-6.174015398,0.7,0
20131018,-0.598785292,0.73,0
20131021,-0.528005027,-0.02,0
20131022,1.228121531,0.5,0
20131023,0.458269859,-0.51,0
20131024,1.161612623,0.42,0
20131025,-0.532881622,0.33,0
20131028,0.283125545,0.09,0
20131029,2.726086448,0.54,0
20131030,-1.075875708,-0.61,0
20131031,-0.520421391,-0.34,0
20131101,0.011154622,0.2,0
20131104,0.581951597,0.47,0
20131105,-1.333459396,-0.23,0
20131106,1.29592506,0.27,0
20131107,0.453056009,-1.46,0
20131108,-0.005552346,1.45,0
20131111,1.618604139,0.12,0
20131112,0.103948589,-0.19,0
20131113,0.262536525,0.9,0
20131114,-0.72738595,0.43,0
20131115,0.539287548,0.43,0
20131118,0.701174195,-0.5,0
20131119,0.423727497,-0.27,0
20131120,-0.032382056,-0.33,0
20131121,-0.570748805,0.97,0
20131122,-1.525207671,0.5,0
20131125,-1.293274595,-0.11,0
20131126,-0.906786269,0.18,0
20131127,0.940611706,0.3,0
20131129,0.397497635,-0.02,0
20131202,-1.216932055,-0.31,0
20131203,-0.785714797,-0.34,0
20131204,-0.192905697,-0.07,0
20131205,0.193652765,-0.35,0
20131206,0.907085914,1.02,0
20131209,-0.118121981,0.17,0
20131210,-0.191415566,-0.34,0
20131211,-1.078155586,-1.16,0
20131212,-1.039085417,-0.23,0
20131213,-0.328232137,0.1,0
20131216,2.965578184,0.67,0
20131217,-1.168276133,-0.26,0
20131218,1.686805478,1.55,0
20131219,0.854217694,-0.1,0
20131220,-0.110912247,0.69,0
20131223,1.235202989,0.62,0
20131224,0.544750901,0.34,0
20131226,1.169323253,0.44,0
20131227,-0.145566649,-0.05,0
20131230,0.721197392,0,0
20131231,0.624226423,0.44,0
20140102,-1.081705531,-0.88,0
20140103,0.600079607,0.03,0
20140106,-0.342318549,-0.34,0
20140107,2.014652914,0.68,0
20140108,-0.912998922,0.04,0
20140109,-0.313385818,0.02,0
20140110,-0.064025995,0.27,0
20140113,-1.641820269,-1.32,0
20140114,0.960268978,1.15,0
20140115,0.983726691,0.53,0
20140116,0.544777244,-0.07,0
20140117,0.707087542,-0.39,0
20140121,-0.869470551,0.3,0
20140122,-3.226528885,0.15,0
20140123,0.263719229,-0.86,0
20140124,-1.676800052,-2.19,0
20140127,-0.963931112,-0.65,0
20140128,-0.588474068,0.73,0
20140129,-0.254136325,-1.07,0
20140130,0.545705075,1.22,0
20140131,-0.38267144,-0.66,0
20140203,-2.11673639,-2.48,0
20140204,-0.03469468,0.77,0
20140205,0.8132924,-0.23,0
20140206,0.79515147,1.21,0
20140207,1.488034719,1.33,0
20140210,-0.062040347,0.16,0
20140211,1.455676562,1.09,0
20140212,0.300957571,0.11,0
20140213,0.891651943,0.72,0
20140214,1.022574219,0.42,0
20140218,-0.271827578,0.27,0
20140219,-0.130928713,-0.74,0
20140220,0.718611005,0.7,0
20140221,-0.79461253,-0.09,0
20140224,0.361724751,0.65,0
20140225,-0.11985242,-0.1,0
20140226,0.454011122,0.12,0
20140227,0.659563604,0.54,0
20140228,-0.053964034,0.15,0
20140303,-0.490236698,-0.7,0
20140304,1.19014159,1.67,0
20140305,0.376160013,0.01,0
20140306,0.267536943,0.16,0
20140307,0.021316072,0.04,0
20140310,-0.684979845,-0.09,0
20140311,0.198703053,-0.62,0
20140312,-0.28872,0.13,0
20140313,-1.238113714,-1.21,0
20140314,-0.914761069,-0.16,0
20140317,1.995383962,0.9,0
20140318,0.539635013,0.82,0
20140319,-1.117837245,-0.59,0
20140320,1.742023994,0.52,0
20140321,-0.652463453,-0.37,0
20140324,0.850006715,-0.64,0
20140325,3.672739998,0.3,0
20140326,-1.233104384,-0.89,0
20140327,-1.43800481,-0.19,0
20140328,0.327139337,0.41,0
20140331,1.076909169,0.97,0
20140401,1.049678069,0.87,0
20140402,-0.487239419,0.29,0
20140403,-0.443344215,-0.31,0
20140404,-0.47631192,-1.47,0
20140407,1.444340639,-1.26,0
20140408,-0.630336392,0.5,0
20140409,1.748256495,1.2,0
20140410,-0.487015415,-2.24,0
20140411,-0.250090551,-1.07,0
20140414,1.330564159,0.7,0
20140415,-0.378510237,0.59,0
20140416,-0.314199457,1.13,0
20140417,-3.201204891,0.23,0
20140421,1.196517984,0.36,0
20140422,-0.062398124,0.58,0
20140423,-0.218339592,-0.31,0
20140424,-0.784469848,0.08,0
20140425,-0.309684685,-1.05,0
20140428,1.868206736,0.11,0
20140429,1.025205791,0.56,0
20140430,0.699477999,0.35,0
20140501,-1.485272281,0.04,0
20140502,-1.074123648,-0.07,0
20140505,-0.093984207,0.13,0
20140506,-0.641037929,-1.03,0
20140507,0.19489808,0.45,0
20140508,-0.205809821,-0.26,0
20140509,0.621263486,0.25,0
20140512,1.318595497,1.2,0
20140513,-0.197138826,-0.05,0
20140514,-1.789303903,-0.6,0
20140515,-1.190396447,-0.9,0
20140516,0.322298167,0.36,0
20140519,-0.032068857,0.5,0
20140520,-1.12200069,-0.78,0
20140521,0.814593101,0.81,0
20140522,-0.3802007,0.36,0
20140523,0.140129189,0.49,0
20140527,-0.62191714,0.69,0
20140528,-0.915792244,-0.11,0
20140529,0.372108913,0.54,0
20140530,0.327049845,0.06,0
20140602,0.724024071,0.06,0
20140603,-0.708345423,-0.05,0
20140604,0.075962737,0.28,0
20140605,0.799887643,0.77,0
20140606,0.209919623,0.54,0
20140609,-0.080449422,0.22,0
20140610,-1.031060549,-0.03,0
20140611,-1.100843281,-0.34,0
20140612,-0.563563092,-0.68,0
20140613,0.742171239,0.31,0
20140616,-0.11495987,0.13,0
20140617,-0.049349819,0.34,0
20140618,0.737929177,0.75,0
20140619,-0.423934749,0.12,0
20140620,-0.692267413,0.18,0
20140623,0.325505924,-0.01,0
20140624,-0.689385262,-0.72,0
20140625,-0.088419387,0.53,0
20140626,-0.193485675,-0.11,0
20140627,0.745690326,0.26,0
20140630,-0.241852465,0.07,0
20140701,2.842088454,0.74,0
20140702,1.100724481,-0.03,0
20140703,0.074341219,0.59,0
20140707,-0.25957103,-0.62,0
20140708,-0.435123781,-0.82,0
20140709,0.643014015,0.46,0
20140710,-0.381396529,-0.49,0
20140711,0.159958898,0.12,0
20140714,0.994272366,0.46,0
20140715,-0.71898455,-0.32,0
20140716,2.074378955,0.32,0
20140717,0.067607043,-1.21,0
20140718,0.005192335,1.12,0
20140721,-0.853476731,-0.25,0
20140722,1.712155395,0.53,0
20140723,-0.236718479,0.19,0
20140724,0.834949421,0.05,0
20140725,-0.429321469,-0.53,0
20140728,0.712404714,-0.08,0
20140729,-0.616130384,-0.33,0
20140730,-0.292528699,0.12,0
20140731,-1.1938483,-2.03,0
20140801,-1.306156759,-0.32,0
20140804,0.259392442,0.74,0
20140805,-1.330446568,-0.84,0
20140806,-0.016035514,0.02,0
20140807,-0.893973382,-0.52,0
20140808,1.272269349,1.12,0
20140811,0.451100911,0.4,0
20140812,-0.069322961,-0.23,0
20140813,0.32614219,0.69,0
20140814,-0.037232767,0.44,0
20140815,-0.265773495,0,0
20140818,1.062276415,0.93,0
20140819,0.37565452,0.49,0
20140820,0.015784246,0.19,0
20140821,0.596188672,0.28,0
20140822,-0.42788087,-0.1,0
20140825,0.394663654,0.5,0
20140826,0.96191111,0.19,0
20140827,-0.382708198,0,0
20140828,-0.129954486,-0.19,0
20140829,0.156373736,0.39,0
20140902,-0.384078823,0.06,0
20140903,0.203798688,-0.14,0
20140904,-0.659448929,-0.17,0
20140905,0.273082693,0.45,0
20140908,-0.552858083,-0.22,0
20140909,-0.078854893,-0.72,0
20140910,0.819162929,0.45,0
20140911,0.094023474,0.19,0
20140912,-0.229239444,-0.55,0
20140915,0.277464322,-0.28,0
20140916,0.601357337,0.7,0
20140917,-0.08288623,0.17,0
20140918,0.493952945,0.5,0
20140919,0.129115582,-0.18,0
20140922,-0.457711892,-0.97,0
20140923,-0.768614733,-0.62,0
20140924,0.360738099,0.81,0
20140925,-1.7013419,-1.62,0
20140926,0.557073717,0.85,0
20140929,-0.220737915,-0.22,0
20140930,0.100241308,-0.4,0
20141001,-1.391483809,-1.39,0
20141002,-0.138811767,0.15,0
20141003,0.946073952,1.08,0
20141006,0.196299416,-0.26,0
20141007,-1.74610075,-1.56,0
20141008,1.984868372,1.7,0
20141009,-1.54060881,-2.17,0
20141010,-0.262505151,-1.3,0
20141013,-1.287816357,-1.59,0
20141014,0.152687749,0.28,0
20141015,-1.109147495,-0.53,0
20141016,-1.045393479,0.23,0
20141017,1.23645558,1.14,0
20141020,-6.86631799,0.94,0
20141021,-3.411765282,1.98,0
20141022,-0.878312402,-0.85,0
20141023,0.241343566,1.29,0
20141024,-0.061635198,0.66,0
20141027,-0.129485895,-0.17,0
20141028,1.074497402,1.37,0
20141029,-0.085537596,-0.18,0
20141030,0.545960261,0.6,0
20141031,0.030420026,1.23,0
20141103,-0.024323841,-0.01,0
20141104,-1.035009727,-0.35,0
20141105,-0.508990133,0.48,0
20141106,0.458345103,0.49,0
20141107,0.378517475,0.09,0
20141110,0.880012946,0.33,0
20141111,-0.116148995,0.1,0
20141112,-0.841512692,0.07,0
20141113,0.538745442,-0.03,0
20141114,0.845132651,0.06,0
20141117,0,-0.05,0
20141118,-1.37328304,0.51,0
20141119,-0.283744383,-0.21,0
20141120,-0.488176626,0.31,0
20141121,0.174453994,0.48,0
20141124,0.767280929,0.4,0
20141125,-0.240228688,-0.08,0
20141126,0.117528511,0.3,0
20141128,0.135937511,-0.35,0
20141201,-0.387730576,-0.9,0
20141202,0.701972557,0.65,0
20141203,1.143767063,0.46,0
20141204,-0.285272622,-0.17,0
20141205,-0.474335559,0.25,0
20141208,-0.859884066,-0.82,0
20141209,0.700579859,0.13,0
20141210,-1.510055075,-1.72,0
20141211,0.34950525,0.49,0
20141212,-3.470957947,-1.55,0
20141215,-1.482026562,-0.68,0
20141216,-1.072215052,-0.8,0
20141217,0.3440215,2.15,0
20141218,3.85716742,2.36,0
20141219,0.527771634,0.43,0
20141222,1.86565884,0.37,0
20141223,0.49677184,0.21,0
20141224,-0.258539809,0.07,0
20141226,0.321854744,0.39,0
20141229,-1.120935076,0.13,0
20141230,-0.286170948,-0.48,0
20141231,0.243970625,-0.93,0
20150102,1.014835075,-0.11,0
20150105,-1.561178372,-1.84,0
20150106,-2.133508327,-1.04,0
20150107,-0.65142457,1.19,0
20150108,2.197281436,1.81,0
20150109,0.436502509,-0.85,0
20150112,-1.66408191,-0.79,0
20150113,0.236789204,-0.19,0
20150114,-0.642018299,-0.6,0
20150115,-0.786362862,-1.08,0
20150116,1.676571216,1.36,0
20150120,-0.12083973,0.11,0
20150121,-3.049076615,0.42,0
20150122,2.193480688,1.58,0
20150123,0.30937498,-0.47,0
20150126,0.314862755,0.42,0
20150127,-1.705676284,-1.21,0
20150128,-1.370103855,-1.39,0
20150129,2.627114529,0.98,0
20150130,-1.385982385,-1.3,0
20150202,0.884461247,1.25,0
20150203,2.494060749,1.49,0
20150204,-0.94833299,-0.35,0
20150205,0.607083125,1.1,0
20150206,-0.05697976,-0.2,0
20150209,-0.617027518,-0.46,0
20150210,1.820545402,1.04,0
20150211,-0.226786251,0.03,0
20150212,0.202484924,1,0
20150213,1.193024133,0.47,0
20150217,0.349745387,0.17,0
20150218,0.767089471,0.03,0
20150219,1.05366385,-0.01,0
20150220,-0.146335825,0.61,0
20150223,-0.451157812,-0.08,0
20150224,1.185536127,0.32,0
20150225,-1.218028838,0.02,0
20150226,-1.184503365,-0.08,0
20150227,0.667354855,-0.36,0
20150302,-0.897520621,0.62,0
20150303,0.34331177,-0.43,0
20150304,-0.994832575,-0.41,0
20150305,1.110115052,0.15,0
20150306,-1.648985696,-1.29,0
20150309,1.442484225,0.37,0
20150310,-1.824298191,-1.63,0
20150311,-0.637963019,-0.04,0
20150312,0.755385046,1.28,0
20150313,-2.314853185,-0.57,0
20150316,1.831453003,1.23,0
20150317,-0.076361929,-0.2,0
20150318,1.832328248,1.08,0
20150319,0,-0.36,0
20150320,1.93960652,0.81,0
20150323,1.080203117,-0.19,0
20150324,-0.985216627,-0.51,0
20150325,-2.304325578,-1.56,0
20150326,0.876937968,-0.22,0
20150327,-0.118245235,0.32,0
20150330,1.425276271,1.24,0
20150331,-1.325129813,-0.75,0
20150401,-0.81906176,-0.38,0
20150402,0.801032837,0.35,0
20150406,0.995886975,0.61,0
20150407,0.018524316,-0.22,0
20150408,-0.135652509,0.37,0
20150409,0.303202131,0.41,0
20150410,0.320831566,0.49,0
20150413,-0.2942951,-0.38,0
20150414,-0.049256165,0.11,0
20150415,1.133923422,0.57,0
20150416,-0.607420795,-0.08,0
20150417,-1.496690363,-1.23,0
20150420,3.475993194,0.95,0
20150421,-1.136968796,-0.1,0
20150422,0.671921129,0.46,0
20150423,2.995117479,0.29,0
20150424,-0.269845959,0.17,0
20150427,0.561114282,-0.54,0
20150428,1.88601353,0.27,0
20150429,0.276367693,-0.38,0
20150430,-1.767451458,-1.11,0
20150501,1.399157251,1.01,0
20150504,0.172892487,0.32,0
20150505,-0.510275747,-1.19,0
20150506,-0.99455833,-0.31,0
20150507,0.554310648,0.39,0
20150508,0.993254652,1.21,0
20150511,-0.899335369,-0.39,0
20150512,-0.332540754,-0.27,0
20150513,1.019524798,0.01,0
20150514,1.032695673,1.01,0
20150515,-0.452868942,0.05,0
20150518,-0.115365103,0.44,0
20150519,0.242984029,-0.09,0
20150520,0.161531522,-0.05,0
20150521,-0.241419812,0.23,0
20150522,-0.644043293,-0.22,0
20150526,-1.206227935,-1.01,0
20150527,1.105219519,0.93,0
20150528,-0.168458649,-0.12,0
20150529,-1.192536837,-0.58,0
20150601,0.3128957,0.17,0
20150602,-0.310949747,-0.02,0
20150603,0.159280417,0.39,0
20150604,-0.902210336,-0.88,0
20150605,-0.580332925,0.06,0
20150608,-1.223043278,-0.66,0
20150609,0.205846273,0.02,0
20150610,1.974827029,1.2,0
20150611,-0.082844765,0.21,0
20150612,-1.054944216,-0.63,0
20150615,-0.436204353,-0.45,0
20150616,0.349461498,0.57,0
20150617,0.197991144,0.16,0
20150618,0.648141404,0.99,0
20150619,-0.746085163,-0.43,0
20150622,0.444117793,0.63,0
20150623,0.532024551,0.12,0
20150624,-0.973756092,-0.79,0
20150625,-0.531611418,-0.25,0
20150626,-0.37261516,-0.06,0
20150629,-1.493631689,-2.15,0
20150630,-0.190036801,0.33,0
20150701,1.131399656,0.6,0
20150702,0.365424252,-0.11,0
20150706,-0.217825615,-0.37,0
20150707,0.164041601,0.53,0
20150708,-1.108954558,-1.68,0
20150709,0.423794681,0.28,0
20150710,1.909979939,1.24,0
20150713,1.466174825,1.14,0
20150714,-0.453569851,0.47,0
20150715,-0.047436645,-0.19,0
20150716,1.476408002,0.78,0
20150717,0.886947979,0.05,0
20150720,0.41242243,-0.01,0
20150721,-5.691227207,-0.47,0
20150722,-1.654161872,-0.18,0
20150723,0.864324802,-0.6,0
20150724,-1.216796426,-1.08,0
20150727,-0.42475585,-0.74,0
20150728,0.617979966,1.23,0
20150729,0.651908433,0.74,0
20150730,-0.080661251,0.12,0
20150731,0.641961496,-0.15,0
20150803,-2.00445387,-0.35,0
20150804,-0.696949165,-0.14,0
20150805,0.190528876,0.36,0
20150806,-0.177161883,-0.88,0
20150807,-0.764724886,-0.36,0
20150810,1.056342919,1.32,0
20150811,-0.787951359,-0.98,0
20150812,0.418860177,0.07,0
20150813,-0.69556934,-0.14,0
20150814,0.439469748,0.43,0
20150817,0.360196153,0.6,0
20150818,-0.191744235,-0.35,0
20150819,-1.318069373,-0.85,0
20150820,-0.828044667,-2.24,0
20150821,-2.464854376,-2.95,0
20150824,-3.549840989,-3.9,0
20150825,-1.734276066,-1.17,0
20150826,4.156115793,3.68,0
20150827,1.262156704,2.4,0
20150828,-0.376291443,0.23,0
20150831,-0.06079811,-0.74,0
20150901,-3.461561449,-2.91,0
20150902,1.674939523,1.81,0
20150903,1.199830099,0.17,0
20150904,-2.076517,-1.39,0
20150908,2.486926488,2.52,0
20150909,-1.469763562,-1.34,0
20150910,0.795977087,0.49,0
20150911,0.803483139,0.44,0
20150914,-1.160346644,-0.41,0
20150915,1.29913528,1.22,0
20150916,0.598274757,0.84,0
20150917,-0.181765905,-0.17,0
20150918,-2.420609815,-1.62,0
20150921,1.372562726,0.36,0
20150922,-1.389762976,-1.29,0
20150923,-0.531704123,-0.27,0
20150924,0.523431139,-0.36,0
20150925,0.70184517,-0.22,0
20150928,-1.974466369,-2.63,0
20150929,-0.035078746,-0.07,0
20150930,1.77024158,1.88,0
20151001,-0.947408041,0.13,0
20151002,0.691849195,1.48,0
20151005,3.132864234,1.93,0
20151006,-0.174294031,-0.43,0
20151007,0.884380742,0.94,0
20151008,1.469823412,0.84,0
20151009,0.072261896,0.12,0
20151012,-0.816908816,0.06,0
20151013,-1.000652719,-0.74,0
20151014,0.260999913,-0.6,0
20151015,0.053345224,1.56,0
20151016,0.200081997,0.36,0
20151019,-0.774957599,0,0
20151020,-5.587717116,-0.15,0
20151021,0.199287314,-0.74,0
20151022,2.274994086,1.5,0
20151023,0.410303248,1.09,0
20151026,-0.702517329,-0.2,0
20151027,-3.956898757,-0.42,0
20151028,2.177734192,1.43,0
20151029,-0.198622883,-0.2,0
20151030,-0.333842901,-0.41,0
20151102,0.207234234,1.25,0
20151103,1.081542237,0.32,0
20151104,-0.17605005,-0.26,0
20151105,-1.221041247,-0.08,0
20151106,-0.242752578,0.14,0
20151109,-2.10413164,-0.95,0
20151110,0.118319643,0.13,0
20151111,-0.331623511,-0.43,0
20151112,-1.45575738,-1.45,0
20151113,-0.964942463,-1.06,0
20151116,1.498792006,1.39,0
20151117,0.082301849,-0.11,0
20151118,1.505768968,1.61,0
20151119,0.67966501,-0.13,0
20151120,1.295429015,0.35,0
20151123,-0.028871831,-0.01,0
20151124,0.101162935,0.21,0
20151125,-0.431969118,0.09,0
20151127,0.33389439,0.09,0
20151130,0.69574393,-0.47,0
20151201,1.343037605,0.97,0
20151202,-1.112117637,-1.01,0
20151203,-0.556782688,-1.5,0
20151204,1.09288129,1.86,0
20151207,-0.62468011,-0.84,0
20151208,-1.06912727,-0.59,0
20151209,-1.037680657,-0.83,0
20151210,0.124517959,0.3,0
20151211,-1.602744246,-2.03,0
20151214,1.015739465,0.29,0
20151215,1.377756581,1.1,0
20151216,1.094560154,1.47,0
20151217,-1.807003214,-1.46,0
20151218,-1.343728372,-1.7,0
20151221,0.445769108,0.74,0
20151222,1.809529626,0.89,0
20151223,0.443233185,1.3,0
20151224,-0.209102076,-0.11,0
20151228,-0.461859135,-0.29,0
20151229,1.589417879,1.05,0
20151230,-0.314287181,-0.74,0
20151231,-1.226804238,-0.92,0
